name,area_hint,categories,recommendations,accounts,naver_search,kakao_search
피플더테라스,압구정로데오역,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%ED%94%8C%EB%8D%94%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EC%95%95%EA%B5%AC%EC%A0%95%EB%A1%9C%EB%8D%B0%EC%98%A4%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%ED%94%8C%EB%8D%94%ED%85%8C%EB%9D%BC%EC%8A%A4%20%EC%95%95%EA%B5%AC%EC%A0%95%EB%A1%9C%EB%8D%B0%EC%98%A4%EC%97%AD
피트로커피,굴포천역,"독서, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%ED%8A%B8%EB%A1%9C%EC%BB%A4%ED%94%BC%20%EA%B5%B4%ED%8F%AC%EC%B2%9C%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%ED%8A%B8%EB%A1%9C%EC%BB%A4%ED%94%BC%20%EA%B5%B4%ED%8F%AC%EC%B2%9C%EC%97%AD
피클스 1 음식점,부산,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%ED%81%B4%EC%8A%A4%201%20%EC%9D%8C%EC%8B%9D%EC%A0%90%20%EB%B6%80%EC%82%B0,https://map.kakao.com/link/search/%ED%94%BC%ED%81%B4%EC%8A%A4%201%20%EC%9D%8C%EC%8B%9D%EC%A0%90%20%EB%B6%80%EC%82%B0
피크닉 브루어스,굴포천역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%ED%81%AC%EB%8B%89%20%EB%B8%8C%EB%A3%A8%EC%96%B4%EC%8A%A4%20%EA%B5%B4%ED%8F%AC%EC%B2%9C%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%ED%81%AC%EB%8B%89%20%EB%B8%8C%EB%A3%A8%EC%96%B4%EC%8A%A4%20%EA%B5%B4%ED%8F%AC%EC%B2%9C%EC%97%AD
피크니크,선유도역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%ED%81%AC%EB%8B%88%ED%81%AC%20%EC%84%A0%EC%9C%A0%EB%8F%84%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%ED%81%AC%EB%8B%88%ED%81%AC%20%EC%84%A0%EC%9C%A0%EB%8F%84%EC%97%AD
피코야,아차산,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%BD%94%EC%95%BC%20%EC%95%84%EC%B0%A8%EC%82%B0,https://map.kakao.com/link/search/%ED%94%BC%EC%BD%94%EC%95%BC%20%EC%95%84%EC%B0%A8%EC%82%B0
피즈소셜클럽 서촌,경복궁역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%A6%88%EC%86%8C%EC%85%9C%ED%81%B4%EB%9F%BD%20%EC%84%9C%EC%B4%8C%20%EA%B2%BD%EB%B3%B5%EA%B6%81%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%A6%88%EC%86%8C%EC%85%9C%ED%81%B4%EB%9F%BD%20%EC%84%9C%EC%B4%8C%20%EA%B2%BD%EB%B3%B5%EA%B6%81%EC%97%AD
피즈소셜클럽,종로5가역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%A6%88%EC%86%8C%EC%85%9C%ED%81%B4%EB%9F%BD%20%EC%A2%85%EB%A1%9C5%EA%B0%80%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%A6%88%EC%86%8C%EC%85%9C%ED%81%B4%EB%9F%BD%20%EC%A2%85%EB%A1%9C5%EA%B0%80%EC%97%AD
피제리아스너그,디지털미디어서티역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EC%8A%A4%EB%84%88%EA%B7%B8%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%84%9C%ED%8B%B0%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EC%8A%A4%EB%84%88%EA%B7%B8%20%EB%94%94%EC%A7%80%ED%84%B8%EB%AF%B8%EB%94%94%EC%96%B4%EC%84%9C%ED%8B%B0%EC%97%AD
피제리아더키 1,대흥역,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EB%8D%94%ED%82%A4%201%20%EB%8C%80%ED%9D%A5%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EB%8D%94%ED%82%A4%201%20%EB%8C%80%ED%9D%A5%EC%97%AD
피제리아더키,대흥역,"맛집, 쇼핑",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EB%8D%94%ED%82%A4%20%EB%8C%80%ED%9D%A5%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%A0%9C%EB%A6%AC%EC%95%84%EB%8D%94%ED%82%A4%20%EB%8C%80%ED%9D%A5%EC%97%AD
피자네버슬립스,송파나루역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%9E%90%EB%84%A4%EB%B2%84%EC%8A%AC%EB%A6%BD%EC%8A%A4%20%EC%86%A1%ED%8C%8C%EB%82%98%EB%A3%A8%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%9E%90%EB%84%A4%EB%B2%84%EC%8A%AC%EB%A6%BD%EC%8A%A4%20%EC%86%A1%ED%8C%8C%EB%82%98%EB%A3%A8%EC%97%AD
"피자, 일반음식점 및 대표",,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%9E%90%2C%20%EC%9D%BC%EB%B0%98%EC%9D%8C%EC%8B%9D%EC%A0%90%20%EB%B0%8F%20%EB%8C%80%ED%91%9C,https://map.kakao.com/link/search/%ED%94%BC%EC%9E%90%2C%20%EC%9D%BC%EB%B0%98%EC%9D%8C%EC%8B%9D%EC%A0%90%20%EB%B0%8F%20%EB%8C%80%ED%91%9C
피자 포피스 나트랑,,"맛집, 여행·숙소",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%9E%90%20%ED%8F%AC%ED%94%BC%EC%8A%A4%20%EB%82%98%ED%8A%B8%EB%9E%91,https://map.kakao.com/link/search/%ED%94%BC%EC%9E%90%20%ED%8F%AC%ED%94%BC%EC%8A%A4%20%EB%82%98%ED%8A%B8%EB%9E%91
피오르드,천안역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%98%A4%EB%A5%B4%EB%93%9C%20%EC%B2%9C%EC%95%88%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%98%A4%EB%A5%B4%EB%93%9C%20%EC%B2%9C%EC%95%88%EC%97%AD
피어몬트 !,모란역,"맛집, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%96%B4%EB%AA%AC%ED%8A%B8%20%21%20%EB%AA%A8%EB%9E%80%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%96%B4%EB%AA%AC%ED%8A%B8%20%21%20%EB%AA%A8%EB%9E%80%EC%97%AD
피스풀하우스,문화전당역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%8A%A4%ED%92%80%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%8A%A4%ED%92%80%ED%95%98%EC%9A%B0%EC%8A%A4%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD
피스타치오 큰 (내지 맛),,"맛집, 쇼핑, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4%20%ED%81%B0%20%28%EB%82%B4%EC%A7%80%20%EB%A7%9B%29,https://map.kakao.com/link/search/%ED%94%BC%EC%8A%A4%ED%83%80%EC%B9%98%EC%98%A4%20%ED%81%B0%20%28%EB%82%B4%EC%A7%80%20%EB%A7%9B%29
피스커피랩,문화전당역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%8A%A4%EC%BB%A4%ED%94%BC%EB%9E%A9%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%8A%A4%EC%BB%A4%ED%94%BC%EB%9E%A9%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD
피쇽,남영역,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%87%BD%20%EB%82%A8%EC%98%81%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EC%87%BD%20%EB%82%A8%EC%98%81%EC%97%AD
피사체,동대문역 도보 5분,독서,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EC%82%AC%EC%B2%B4%20%EB%8F%99%EB%8C%80%EB%AC%B8%EC%97%AD%20%EB%8F%84%EB%B3%B4%205%EB%B6%84,https://map.kakao.com/link/search/%ED%94%BC%EC%82%AC%EC%B2%B4%20%EB%8F%99%EB%8C%80%EB%AC%B8%EC%97%AD%20%EB%8F%84%EB%B3%B4%205%EB%B6%84
피롤츠 커피하우스 용산점,신용산역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EB%A1%A4%EC%B8%A0%20%EC%BB%A4%ED%94%BC%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%9A%A9%EC%82%B0%EC%A0%90%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EB%A1%A4%EC%B8%A0%20%EC%BB%A4%ED%94%BC%ED%95%98%EC%9A%B0%EC%8A%A4%20%EC%9A%A9%EC%82%B0%EC%A0%90%20%EC%8B%A0%EC%9A%A9%EC%82%B0%EC%97%AD
피넛커피,두촌리,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EB%84%9B%EC%BB%A4%ED%94%BC%20%EB%91%90%EC%B4%8C%EB%A6%AC,https://map.kakao.com/link/search/%ED%94%BC%EB%84%9B%EC%BB%A4%ED%94%BC%20%EB%91%90%EC%B4%8C%EB%A6%AC
피그커피,양재시민의숲역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%EA%B7%B8%EC%BB%A4%ED%94%BC%20%EC%96%91%EC%9E%AC%EC%8B%9C%EB%AF%BC%EC%9D%98%EC%88%B2%EC%97%AD,https://map.kakao.com/link/search/%ED%94%BC%EA%B7%B8%EC%BB%A4%ED%94%BC%20%EC%96%91%EC%9E%AC%EC%8B%9C%EB%AF%BC%EC%9D%98%EC%88%B2%EC%97%AD
피 체체,,"독서, 맛집, 쇼핑, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%BC%20%EC%B2%B4%EC%B2%B4,https://map.kakao.com/link/search/%ED%94%BC%20%EC%B2%B4%EC%B2%B4
플리웍스,수성구청역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%A6%AC%EC%9B%8D%EC%8A%A4%20%EC%88%98%EC%84%B1%EA%B5%AC%EC%B2%AD%EC%97%AD,https://map.kakao.com/link/search/%ED%94%8C%EB%A6%AC%EC%9B%8D%EC%8A%A4%20%EC%88%98%EC%84%B1%EA%B5%AC%EC%B2%AD%EC%97%AD
플루프,새절역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%A3%A8%ED%94%84%20%EC%83%88%EC%A0%88%EC%97%AD,https://map.kakao.com/link/search/%ED%94%8C%EB%A3%A8%ED%94%84%20%EC%83%88%EC%A0%88%EC%97%AD
플루밍,가좌역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%A3%A8%EB%B0%8D%20%EA%B0%80%EC%A2%8C%EC%97%AD,https://map.kakao.com/link/search/%ED%94%8C%EB%A3%A8%EB%B0%8D%20%EA%B0%80%EC%A2%8C%EC%97%AD
플로우,효자역,"맛집, 술집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%A1%9C%EC%9A%B0%20%ED%9A%A8%EC%9E%90%EC%97%AD,https://map.kakao.com/link/search/%ED%94%8C%EB%A1%9C%EC%9A%B0%20%ED%9A%A8%EC%9E%90%EC%97%AD
플레이크 빈티지,,"맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%A0%88%EC%9D%B4%ED%81%AC%20%EB%B9%88%ED%8B%B0%EC%A7%80,https://map.kakao.com/link/search/%ED%94%8C%EB%A0%88%EC%9D%B4%ED%81%AC%20%EB%B9%88%ED%8B%B0%EC%A7%80
플랙커스 @컬리뷰티페스타 2025,,걸스,1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%9E%99%EC%BB%A4%EC%8A%A4%20%40%EC%BB%AC%EB%A6%AC%EB%B7%B0%ED%8B%B0%ED%8E%98%EC%8A%A4%ED%83%80%202025,https://map.kakao.com/link/search/%ED%94%8C%EB%9E%99%EC%BB%A4%EC%8A%A4%20%40%EC%BB%AC%EB%A6%AC%EB%B7%B0%ED%8B%B0%ED%8E%98%EC%8A%A4%ED%83%80%202025
플래드카페 서울숲,뚝섬역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%8C%EB%9E%98%EB%93%9C%EC%B9%B4%ED%8E%98%20%EC%84%9C%EC%9A%B8%EC%88%B2%20%EB%9A%9D%EC%84%AC%EC%97%AD,https://map.kakao.com/link/search/%ED%94%8C%EB%9E%98%EB%93%9C%EC%B9%B4%ED%8E%98%20%EC%84%9C%EC%9A%B8%EC%88%B2%20%EB%9A%9D%EC%84%AC%EC%97%AD
프릳츠,"49,000원","맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A6%B3%EC%B8%A0%2049%2C000%EC%9B%90,https://map.kakao.com/link/search/%ED%94%84%EB%A6%B3%EC%B8%A0%2049%2C000%EC%9B%90
프루스트의 서재,신금호역 〉 도보 6분,독서,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A3%A8%EC%8A%A4%ED%8A%B8%EC%9D%98%20%EC%84%9C%EC%9E%AC%20%EC%8B%A0%EA%B8%88%ED%98%B8%EC%97%AD%20%E3%80%89%20%EB%8F%84%EB%B3%B4%206%EB%B6%84,https://map.kakao.com/link/search/%ED%94%84%EB%A3%A8%EC%8A%A4%ED%8A%B8%EC%9D%98%20%EC%84%9C%EC%9E%AC%20%EC%8B%A0%EA%B8%88%ED%98%B8%EC%97%AD%20%E3%80%89%20%EB%8F%84%EB%B3%B4%206%EB%B6%84
프롬프트,문화전당역,"독서, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A1%AC%ED%94%84%ED%8A%B8%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD,https://map.kakao.com/link/search/%ED%94%84%EB%A1%AC%ED%94%84%ED%8A%B8%20%EB%AC%B8%ED%99%94%EC%A0%84%EB%8B%B9%EC%97%AD
프론트 공주,공주 오면 꼭 들리는 카페인만큼,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A1%A0%ED%8A%B8%20%EA%B3%B5%EC%A3%BC%20%EA%B3%B5%EC%A3%BC%20%EC%98%A4%EB%A9%B4%20%EA%BC%AD%20%EB%93%A4%EB%A6%AC%EB%8A%94%20%EC%B9%B4%ED%8E%98%EC%9D%B8%EB%A7%8C%ED%81%BC,https://map.kakao.com/link/search/%ED%94%84%EB%A1%A0%ED%8A%B8%20%EA%B3%B5%EC%A3%BC%20%EA%B3%B5%EC%A3%BC%20%EC%98%A4%EB%A9%B4%20%EA%BC%AD%20%EB%93%A4%EB%A6%AC%EB%8A%94%20%EC%B9%B4%ED%8E%98%EC%9D%B8%EB%A7%8C%ED%81%BC
프로토콜 상수점,상수역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C%20%EC%83%81%EC%88%98%EC%A0%90%20%EC%83%81%EC%88%98%EC%97%AD,https://map.kakao.com/link/search/%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C%20%EC%83%81%EC%88%98%EC%A0%90%20%EC%83%81%EC%88%98%EC%97%AD
프로토콜 상수,상수역,독서,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C%20%EC%83%81%EC%88%98%20%EC%83%81%EC%88%98%EC%97%AD,https://map.kakao.com/link/search/%ED%94%84%EB%A1%9C%ED%86%A0%EC%BD%9C%20%EC%83%81%EC%88%98%20%EC%83%81%EC%88%98%EC%97%AD
프로슈토 꼬또&트러플 버터 파누쪼,,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A1%9C%EC%8A%88%ED%86%A0%20%EA%BC%AC%EB%98%90%26%ED%8A%B8%EB%9F%AC%ED%94%8C%20%EB%B2%84%ED%84%B0%20%ED%8C%8C%EB%88%84%EC%AA%BC,https://map.kakao.com/link/search/%ED%94%84%EB%A1%9C%EC%8A%88%ED%86%A0%20%EA%BC%AC%EB%98%90%26%ED%8A%B8%EB%9F%AC%ED%94%8C%20%EB%B2%84%ED%84%B0%20%ED%8C%8C%EB%88%84%EC%AA%BC
프레데릭 안톤 셰프의 어니언 플랑 & 완두콩 크림,서울,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A0%88%EB%8D%B0%EB%A6%AD%20%EC%95%88%ED%86%A4%20%EC%85%B0%ED%94%84%EC%9D%98%20%EC%96%B4%EB%8B%88%EC%96%B8%20%ED%94%8C%EB%9E%91%20%26%20%EC%99%84%EB%91%90%EC%BD%A9%20%ED%81%AC%EB%A6%BC%20%EC%84%9C%EC%9A%B8,https://map.kakao.com/link/search/%ED%94%84%EB%A0%88%EB%8D%B0%EB%A6%AD%20%EC%95%88%ED%86%A4%20%EC%85%B0%ED%94%84%EC%9D%98%20%EC%96%B4%EB%8B%88%EC%96%B8%20%ED%94%8C%EB%9E%91%20%26%20%EC%99%84%EB%91%90%EC%BD%A9%20%ED%81%AC%EB%A6%BC%20%EC%84%9C%EC%9A%B8
프레고클럽 이,뚝섬역,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%A0%88%EA%B3%A0%ED%81%B4%EB%9F%BD%20%EC%9D%B4%20%EB%9A%9D%EC%84%AC%EC%97%AD,https://map.kakao.com/link/search/%ED%94%84%EB%A0%88%EA%B3%A0%ED%81%B4%EB%9F%BD%20%EC%9D%B4%20%EB%9A%9D%EC%84%AC%EC%97%AD
프랑스루브르바게트 X 이즈나 팝업,,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%9E%91%EC%8A%A4%EB%A3%A8%EB%B8%8C%EB%A5%B4%EB%B0%94%EA%B2%8C%ED%8A%B8%20X%20%EC%9D%B4%EC%A6%88%EB%82%98%20%ED%8C%9D%EC%97%85,https://map.kakao.com/link/search/%ED%94%84%EB%9E%91%EC%8A%A4%EB%A3%A8%EB%B8%8C%EB%A5%B4%EB%B0%94%EA%B2%8C%ED%8A%B8%20X%20%EC%9D%B4%EC%A6%88%EB%82%98%20%ED%8C%9D%EC%97%85
프라한,해운대역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%9D%BC%ED%95%9C%20%ED%95%B4%EC%9A%B4%EB%8C%80%EC%97%AD,https://map.kakao.com/link/search/%ED%94%84%EB%9D%BC%ED%95%9C%20%ED%95%B4%EC%9A%B4%EB%8C%80%EC%97%AD
프라하 성,건축물이 아름답기로 유명한 프라하의 필수 명소,"맛집, 여행·숙소",1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%EB%9D%BC%ED%95%98%20%EC%84%B1%20%EA%B1%B4%EC%B6%95%EB%AC%BC%EC%9D%B4%20%EC%95%84%EB%A6%84%EB%8B%B5%EA%B8%B0%EB%A1%9C%20%EC%9C%A0%EB%AA%85%ED%95%9C%20%ED%94%84%EB%9D%BC%ED%95%98%EC%9D%98%20%ED%95%84%EC%88%98%20%EB%AA%85%EC%86%8C,https://map.kakao.com/link/search/%ED%94%84%EB%9D%BC%ED%95%98%20%EC%84%B1%20%EA%B1%B4%EC%B6%95%EB%AC%BC%EC%9D%B4%20%EC%95%84%EB%A6%84%EB%8B%B5%EA%B8%B0%EB%A1%9C%20%EC%9C%A0%EB%AA%85%ED%95%9C%20%ED%94%84%EB%9D%BC%ED%95%98%EC%9D%98%20%ED%95%84%EC%88%98%20%EB%AA%85%EC%86%8C
프 1934,,"맛집, 쇼핑, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%94%84%201934,https://map.kakao.com/link/search/%ED%94%84%201934
풍뉴,청계동,"맛집, 술집",1,knewnew.official,https://map.naver.com/p/search/%ED%92%8D%EB%89%B4%20%EC%B2%AD%EA%B3%84%EB%8F%99,https://map.kakao.com/link/search/%ED%92%8D%EB%89%B4%20%EC%B2%AD%EA%B3%84%EB%8F%99
풋토,오룡역,"맛집, 술집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%92%8B%ED%86%A0%20%EC%98%A4%EB%A3%A1%EC%97%AD,https://map.kakao.com/link/search/%ED%92%8B%ED%86%A0%20%EC%98%A4%EB%A3%A1%EC%97%AD
푸어링아웃 메라카 1 카페,,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%91%B8%EC%96%B4%EB%A7%81%EC%95%84%EC%9B%83%20%EB%A9%94%EB%9D%BC%EC%B9%B4%201%20%EC%B9%B4%ED%8E%98,https://map.kakao.com/link/search/%ED%91%B8%EC%96%B4%EB%A7%81%EC%95%84%EC%9B%83%20%EB%A9%94%EB%9D%BC%EC%B9%B4%201%20%EC%B9%B4%ED%8E%98
푸슨 및 제거를 해심어요 오늘 같은 경우에는,지칭한다. 울음소리가 비로,"맛집, 여행·숙소, 전시·문화",1,knewnew.official,https://map.naver.com/p/search/%ED%91%B8%EC%8A%A8%20%EB%B0%8F%20%EC%A0%9C%EA%B1%B0%EB%A5%BC%20%ED%95%B4%EC%8B%AC%EC%96%B4%EC%9A%94%20%EC%98%A4%EB%8A%98%20%EA%B0%99%EC%9D%80%20%EA%B2%BD%EC%9A%B0%EC%97%90%EB%8A%94%20%EC%A7%80%EC%B9%AD%ED%95%9C%EB%8B%A4.%20%EC%9A%B8%EC%9D%8C%EC%86%8C%EB%A6%AC%EA%B0%80%20%EB%B9%84%EB%A1%9C,https://map.kakao.com/link/search/%ED%91%B8%EC%8A%A8%20%EB%B0%8F%20%EC%A0%9C%EA%B1%B0%EB%A5%BC%20%ED%95%B4%EC%8B%AC%EC%96%B4%EC%9A%94%20%EC%98%A4%EB%8A%98%20%EA%B0%99%EC%9D%80%20%EA%B2%BD%EC%9A%B0%EC%97%90%EB%8A%94%20%EC%A7%80%EC%B9%AD%ED%95%9C%EB%8B%A4.%20%EC%9A%B8%EC%9D%8C%EC%86%8C%EB%A6%AC%EA%B0%80%20%EB%B9%84%EB%A1%9C
푸쉬커피,아차산역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%91%B8%EC%89%AC%EC%BB%A4%ED%94%BC%20%EC%95%84%EC%B0%A8%EC%82%B0%EC%97%AD,https://map.kakao.com/link/search/%ED%91%B8%EC%89%AC%EC%BB%A4%ED%94%BC%20%EC%95%84%EC%B0%A8%EC%82%B0%EC%97%AD
푸둥,산격동,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%91%B8%EB%91%A5%20%EC%82%B0%EA%B2%A9%EB%8F%99,https://map.kakao.com/link/search/%ED%91%B8%EB%91%A5%20%EC%82%B0%EA%B2%A9%EB%8F%99
푸14> BRC#@>,경로,여행·숙소,1,knewnew.official,https://map.naver.com/p/search/%ED%91%B814%3E%20BRC%23%40%3E%20%EA%B2%BD%EB%A1%9C,https://map.kakao.com/link/search/%ED%91%B814%3E%20BRC%23%40%3E%20%EA%B2%BD%EB%A1%9C
표고와사비,,술집,1,knewnew.official,https://map.naver.com/p/search/%ED%91%9C%EA%B3%A0%EC%99%80%EC%82%AC%EB%B9%84,https://map.kakao.com/link/search/%ED%91%9C%EA%B3%A0%EC%99%80%EC%82%AC%EB%B9%84
표 배☆시크차-지+하*,,"맛집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%91%9C%20%EB%B0%B0%E2%98%86%EC%8B%9C%ED%81%AC%EC%B0%A8-%EC%A7%80%2B%ED%95%98%2A,https://map.kakao.com/link/search/%ED%91%9C%20%EB%B0%B0%E2%98%86%EC%8B%9C%ED%81%AC%EC%B0%A8-%EC%A7%80%2B%ED%95%98%2A
폿트,수영역,술집,1,knewnew.official,https://map.naver.com/p/search/%ED%8F%BF%ED%8A%B8%20%EC%88%98%EC%98%81%EC%97%AD,https://map.kakao.com/link/search/%ED%8F%BF%ED%8A%B8%20%EC%88%98%EC%98%81%EC%97%AD
폴더롤 folderol,,"맛집, 술집, 여행·숙소, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%8F%B4%EB%8D%94%EB%A1%A4%20folderol,https://map.kakao.com/link/search/%ED%8F%B4%EB%8D%94%EB%A1%A4%20folderol
포항,,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%8F%AC%ED%95%AD,https://map.kakao.com/link/search/%ED%8F%AC%ED%95%AD
포하,느종 친구 집에 놀러 간듯한 편안한 공간,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%8F%AC%ED%95%98%20%EB%8A%90%EC%A2%85%20%EC%B9%9C%EA%B5%AC%20%EC%A7%91%EC%97%90%20%EB%86%80%EB%9F%AC%20%EA%B0%84%EB%93%AF%ED%95%9C%20%ED%8E%B8%EC%95%88%ED%95%9C%20%EA%B3%B5%EA%B0%84,https://map.kakao.com/link/search/%ED%8F%AC%ED%95%98%20%EB%8A%90%EC%A2%85%20%EC%B9%9C%EA%B5%AC%20%EC%A7%91%EC%97%90%20%EB%86%80%EB%9F%AC%20%EA%B0%84%EB%93%AF%ED%95%9C%20%ED%8E%B8%EC%95%88%ED%95%9C%20%EA%B3%B5%EA%B0%84
포핀,한대앞역,"맛집, 카페",1,knewnew.official,https://map.naver.com/p/search/%ED%8F%AC%ED%95%80%20%ED%95%9C%EB%8C%80%EC%95%9E%EC%97%AD,https://map.kakao.com/link/search/%ED%8F%AC%ED%95%80%20%ED%95%9C%EB%8C%80%EC%95%9E%EC%97%AD
포틀리에 이,북한산보국문역,카페,1,knewnew.official,https://map.naver.com/p/search/%ED%8F%AC%ED%8B%80%EB%A6%AC%EC%97%90%20%EC%9D%B4%20%EB%B6%81%ED%95%9C%EC%82%B0%EB%B3%B4%EA%B5%AD%EB%AC%B8%EC%97%AD,https://map.kakao.com/link/search/%ED%8F%AC%ED%8B%80%EB%A6%AC%EC%97%90%20%EC%9D%B4%20%EB%B6%81%ED%95%9C%EC%82%B0%EB%B3%B4%EA%B5%AD%EB%AC%B8%EC%97%AD
포토존 4☆,푸드코트 출구 벽,맛집,1,knewnew.official,https://map.naver.com/p/search/%ED%8F%AC%ED%86%A0%EC%A1%B4%204%E2%98%86%20%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%20%EC%B6%9C%EA%B5%AC%20%EB%B2%BD,https://map.kakao.com/link/search/%ED%8F%AC%ED%86%A0%EC%A1%B4%204%E2%98%86%20%ED%91%B8%EB%93%9C%EC%BD%94%ED%8A%B8%20%EC%B6%9C%EA%B5%AC%20%EB%B2%BD
